 No. ,������,�����ѷ�,ȭ��,Ű,��ż����㸮�ѷ�,������,�Ӹ��ѷ�,�߱���,����,������,������,����������,����������,������,����ȭ,BMI����
" 3,471 ",20130429,101.6,91.4,182.3,89.1  (35.1 in),80.4,56.4,27.4,10.1,74.4,100-185,100-L(87)-185,90-M(82.3)-185,56ȣ,275mm,22.4
" 3,472 ",20130429,90.2,84,168.6,78.1  (30.7 in),74.2,57.8,25.3,8.8,57.9,90-168,90-M(80)-173,80-M(74.8)-168,58ȣ,255mm,20.4
" 3,473 ",20130429,93.4,85.1,170,76.6  (30.2 in),74.8,55.7,25.3,9.9,58.6,95-168,95-L(82)-173,75-M(74.8)-168,56ȣ,255mm,20.3
" 3,474 ",20130429,98.5,84.3,168,86.0  (33.9 in),74.1,57.3,25.1,9.3,69.5,100-168,100-L(80)-168,85-M(74.8)-168,57ȣ,255mm,24.6
" 3,475 ",20130429,90.7,87.4,175.7,77.4  (30.5 in),77.6,56.9,26.2,9.4,64.1,90-178,90-M(82)-178,75-M(77)-173,57ȣ,265mm,20.8
" 3,476 ",20130429,114.3,86.5,173.8,110.0  (43.3 in),76.7,59,26.9,10.2,96.2,115-173,115-M(82)-178,105-M(79.2)-178,59ȣ,270mm,31.8
" 3,477 ",20130429,102.6,88.7,178.2,92.6  (36.5 in),78.5,57.5,27.2,9.5,85,105-178,105-L(84)-178,95-M(79.2)-178,57ȣ,275mm,26.8
" 3,478 ",20130429,93.8,84.9,169.5,75.4  (29.7 in),74.6,56.4,25.9,9.8,60.1,95-168,95-L(82)-173,75-M(74.8)-168,56ȣ,260mm,20.9
" 3,479 ",20130429,86.2,85,169.5,84.1  (33.1 in),74.9,55.8,27.4,8.4,57,90-168,90-M(80)-173,85-M(74.8)-168,56ȣ,275mm,19.9
" 3,480 ",20130429,96.8,90.5,181.3,77.7  (30.6 in),80,56.8,27.4,9.1,66.3,95-178,100-L(87)-185,80-M(79.2)-178,57ȣ,275mm,20.2
" 3,481 ",20130429,101.5,88.6,178,87.8  (34.6 in),78.2,55.7,26.6,8.8,72.1,100-178,100-L(84)-178,90-M(79.2)-178,56ȣ,270mm,22.7
" 3,482 ",20130429,100,88.1,176.8,92.0  (36.2 in),78.1,57,27.2,9.8,80.4,100-178,100-L(84)-178,90-M(79.2)-178,57ȣ,275mm,25.7
" 3,483 ",20130429,89.7,88.8,176.7,83.6  (32.9 in),78.1,54.5,27.6,8.8,55.2,90-178,90-M(82)-178,85-M(79.2)-178,55ȣ,280mm,17.7
" 3,484 ",20130429,89.3,85.9,172.7,80.2  (31.6 in),76.1,56.6,26.2,8.6,63.2,90-173,90-M(80)-173,80-M(77)-173,57ȣ,265mm,21.2
" 3,485 ",20130429,104.1,86.4,173.1,90.6  (35.7 in),76.3,60.8,27.7,10,85.5,105-173,105-L(82)-173,90-M(77)-173,61ȣ,280mm,28.5
" 3,486 ",20130429,97.5,88.1,175.8,84.3  (33.2 in),77.5,56.4,27.6,9.8,73.2,95-178,95-L(84)-178,85-S(76.2)-178,56ȣ,280mm,23.7
" 3,487 ",20130429,106.3,87.2,174.7,97.4  (38.3 in),77,57.4,27.9,9.9,88.1,105-173,105-L(84)-178,95-M(77)-173,57ȣ,280mm,28.8
" 3,488 ",20130429,108.4,87.7,175.5,108.7  (42.8 in),77.4,58.8,27.6,9.6,96.1,110-178,105-L(84)-178,105-M(79.2)-178,59ȣ,280mm,31.2
" 3,489 ",20130429,97.2,83,165.6,78.2  (30.8 in),72.8,56.1,24.5,9.1,57.3,95-168,95-L(80)-168,80-S(71.8)-168,56ȣ,245mm,20.9
" 3,490 ",20130429,91.8,85.2,170.9,78.6  (30.9 in),75.2,56,26.8,9.6,61.2,90-173,95-L(82)-173,80-S(74)-173,56ȣ,270mm,20.9
" 3,491 ",20130429,94.5,88.3,176.8,78.8  (31.0 in),77.9,54.4,26.5,8.8,64.1,95-178,95-L(84)-178,80-M(79.2)-178,54ȣ,265mm,20.5
" 3,492 ",20130429,98.3,89,178,86.2  (33.9 in),78.4,58,27.7,9.5,71.8,100-178,100-L(84)-178,85-M(79.2)-178,58ȣ,280mm,22.7
" 3,493 ",20130429,109.3,90.7,180.4,94.3  (37.1 in),79.5,57.5,26.4,9.4,85.2,110-178,110-M(85)-185,95-M(79.2)-178,58ȣ,265mm,26.1
" 3,494 ",20130429,76.3,85.8,171.9,82.1  (32.3 in),75.9,54,25.7,9.1,45,90-173,90-M(80)-173,80-M(77)-173,54ȣ,260mm,15.2
" 3,495 ",20130429,82.7,87.8,176.5,83.9  (33.0 in),77.9,55.3,26.8,9.6,50.5,90-178,90-M(82)-178,85-M(79.2)-178,55ȣ,270mm,16.2
" 3,496 ",20130429,95,87.9,176.5,77.3  (30.4 in),77.9,58.4,27.7,9.9,74.5,95-178,95-L(84)-178,75-M(79.2)-178,58ȣ,280mm,23.9
" 3,497 ",20130429,107.9,87.1,174.8,98.4  (38.7 in),76.8,57.7,27.4,10.2,90.1,110-173,105-L(84)-178,100-M(77)-173,58ȣ,275mm,0.1
" 3,498 ",20130429,100.2,84.8,168.6,80.6  (31.7 in),74.2,57.7,26.4,9.5,69.1,100-168,100-L(80)-168,80-M(74.8)-168,58ȣ,265mm,24.3
" 3,499 ",20130429,92.8,83.8,166.6,84.2  (33.2 in),73.2,56.4,25.7,9.1,61.5,95-168,95-L(80)-168,85-S(71.8)-168,56ȣ,260mm,22.1
" 3,500 ",20130429,88.1,85.2,169.8,66.8  (26.3 in),74.8,57.1,23.9,8.8,48.1,90-168,90-M(80)-173,70-M(77)-173,57ȣ,240mm,16.7
" 3,501 ",20130429,98.7,92.2,184.1,89.2  (35.1 in),81.1,55.6,27.1,9,73.7,100-185,100-L(87)-185,90-M(82.3)-185,56ȣ,275mm,21.7
" 3,502 ",20130429,103.6,87.7,176.1,95.5  (37.6 in),77.8,56.7,26.3,11.1,79.4,105-178,105-L(84)-178,95-M(79.2)-178,57ȣ,265mm,25.6
" 3,503 ",20130429,95.9,94,187.6,95.9  (37.8 in),82.6,58.2,29.6,9.1,71.6,95-185,100-L(87)-185,95-M(82.3)-185,58ȣ,300mm,20.4
" 3,504 ",20130429,102.2,86.6,173.9,83.1  (32.7 in),76.8,57.3,27.3,9.5,75.2,100-173,100-L(82)-173,85-M(77)-173,57ȣ,275mm,24.9
" 3,505 ",20130429,109.3,86.2,172.5,89.9  (35.4 in),76,57.4,27.1,8.4,84.1,110-173,105-L(82)-173,90-M(77)-173,57ȣ,275mm,28.3
" 3,506 ",20130429,116.9,88.5,176.9,107.2  (42.2 in),77.9,58.9,26.3,9.1,98.1,115-178,115-M(82)-178,105-M(79.2)-178,59ȣ,265mm,31.3
" 3,507 ",20130429,91.5,88.8,178.3,77.0  (30.3 in),78.7,57.8,26.5,8.8,59.8,90-178,95-L(84)-178,75-M(79.2)-178,58ȣ,265mm,18.8
" 3,508 ",20130429,90.2,89.7,179,82.1  (32.3 in),78.9,54.9,25.7,8.6,59.2,90-178,95-L(84)-178,80-M(79.2)-178,55ȣ,260mm,18.5
" 3,509 ",20130429,95.3,90.2,180.7,86.7  (34.1 in),79.7,60,27.1,9.1,61.6,95-178,95-M(85)-185,85-M(79.2)-178,60ȣ,275mm,18.9
" 3,510 ",20130429,100.2,87.8,175.4,84.5  (33.3 in),77.1,59.4,25.4,8.7,70.4,100-173,100-L(84)-178,85-M(77)-173,59ȣ,255mm,22.8
" 3,511 ",20130429,93,88.9,178.3,83.3  (32.8 in),78.5,56.2,26.8,9.2,63.4,95-178,95-L(84)-178,85-M(79.2)-178,56ȣ,270mm,19.9
" 3,512 ",20130429,98.6,89.1,178.7,87.5  (34.4 in),78.6,58.2,28.4,9.5,75.8,100-178,100-L(84)-178,85-M(79.2)-178,58ȣ,285mm,23.7
" 3,513 ",20130429,112.8,88.9,178.5,105.2  (41.4 in),78.9,61.3,27.2,10,99.6,115-178,115-M(82)-178,105-M(79.2)-178,61ȣ,275mm,31.4
" 3,514 ",20130429,107.4,88.2,177.4,102.1  (40.2 in),78,58.4,26,10.2,91.9,105-178,105-L(84)-178,100-M(79.2)-178,58ȣ,260mm,29.2
" 3,515 ",20130429,104.8,90.1,180.9,93.4  (36.8 in),79.8,62.3,27,10.5,84.3,105-178,105-M(85)-185,95-M(79.2)-178,62ȣ,270mm,25.8
" 3,516 ",20130429,84.9,82.6,164.5,77.7  (30.6 in),72.3,58.9,25.9,7.8,52.6,90-168,90-M(78)-168,80-S(71.8)-168,59ȣ,260mm,19.4
" 3,517 ",20130429,105.1,84.7,168.8,92.3  (36.4 in),74.2,57.1,25.2,9.8,80,105-168,105-L(82)-173,90-S(71.8)-168,57ȣ,255mm,28.1
" 3,518 ",20130429,100.8,85.7,171.5,83.9  (33.0 in),75.7,56.7,25.1,9.2,69.2,100-173,100-L(82)-173,85-M(77)-173,57ȣ,255mm,23.6
" 3,519 ",20130429,100.2,87.2,174.8,86.1  (33.9 in),77.2,55.9,26.6,8.9,69.8,100-173,100-L(84)-178,85-M(77)-173,56ȣ,270mm,22.8
" 3,520 ",20130429,102.4,90.9,181.9,87.7  (34.5 in),80.1,59.6,27.9,9.9,70.4,100-185,100-L(87)-185,90-M(82.3)-185,60ȣ,280mm,21.3
" 3,521 ",20130429,95,85.2,171.1,82.7  (32.6 in),75.3,57.2,26.6,9.6,66.9,95-173,95-L(82)-173,85-M(77)-173,57ȣ,270mm,22.5
" 3,522 ",20130429,98,89,177.4,75.8  (29.9 in),78.3,55.3,28.2,9,64.3,100-178,100-L(84)-178,75-M(79.2)-178,55ȣ,285mm,20.4
" 3,523 ",20130429,107.2,83.3,167.3,87.8  (34.6 in),73.8,57.5,26.8,10,79.8,105-168,105-M(78)-168,85-M(74.8)-168,57ȣ,270mm,28.5
" 3,524 ",20130429,109.7,94.7,189.8,105.3  (41.5 in),83.8,55.8,29.3,9.5,98.1,110-185,110-M(85)-185,105-M(82.3)-185,56ȣ,295mm,27.2
" 3,525 ",20130429,107.8,89.6,179.4,96.2  (37.9 in),79,59.3,26.6,10,85.3,110-178,105-L(84)-178,95-M(79.2)-178,59ȣ,270mm,24.6
" 3,526 ",20130429,90.6,83,165.5,72.8  (28.7 in),73.1,54.9,25.2,8.5,54,90-168,90-M(78)-168,75-M(74.8)-168,55ȣ,255mm,19.7
" 3,527 ",20130429,106.5,85.3,170.6,89.4  (35.2 in),75.3,58,25.7,9.9,75.6,105-173,105-L(82)-173,90-M(77)-173,58ȣ,260mm,26.0
" 3,528 ",20130429,93.6,87.5,174.2,80.4  (31.7 in),76.9,56.5,26.5,9.5,60.1,95-173,95-L(84)-178,80-M(77)-173,57ȣ,265mm,19.8
" 3,529 ",20130429,108.7,92.3,183.8,78.5  (30.9 in),81.2,60.1,28.1,9.4,94.5,110-185,110-M(85)-185,80-M(82.3)-185,60ȣ,285mm,27.9
" 3,530 ",20130429,88.5,84.7,169.6,84.3  (33.2 in),74.6,57.3,31.6,8.1,48.5,90-168,90-M(80)-173,85-M(74.8)-168,57ȣ,320mm,16.9
" 3,531 ",20130429,89.1,87.5,174.2,83.5  (32.9 in),76.7,54.7,26.4,8,56,90-173,90-M(82)-178,85-M(77)-173,55ȣ,265mm,18.5
" 3,532 ",20130429,83.4,83.1,165.8,78.8  (31.0 in),72.9,55.3,25.3,9.2,48.8,90-168,90-M(78)-168,80-S(71.8)-168,55ȣ,255mm,17.8
" 3,533 ",20130429,92.1,89.5,178.5,78.9  (31.1 in),78.7,56.4,26.2,9.7,62.1,90-178,95-L(84)-178,80-M(79.2)-178,56ȣ,265mm,19.5
" 3,534 ",20130429,93.5,86.4,172.6,79.5  (31.3 in),75.8,58.3,26.3,8.2,64.9,95-173,95-L(82)-173,80-M(77)-173,58ȣ,265mm,21.7
" 3,535 ",20130429,91.9,90,179.7,78.2  (30.8 in),79.3,57.5,27.8,8.8,65.1,90-178,95-L(84)-178,80-M(79.2)-178,57ȣ,280mm,20.2
" 3,536 ",20130429,99.2,89.5,179.8,74.0  (29.1 in),79.2,54.2,26.6,11.4,65,100-178,100-L(87)-185,75-M(79.2)-178,54ȣ,270mm,20.1
" 3,537 ",20130429,101.4,82.1,165.1,66.1  (26.0 in),72.8,58.7,25.2,9.4,66.9,100-168,100-L(80)-168,75-M(74.8)-168,59ȣ,255mm,24.6
" 3,538 ",20130429,75.1,86.6,173.8,77.7  (30.6 in),76.8,53.5,26.9,28.6,71.1,90-173,90-M(82)-178,80-M(77)-173,54ȣ,270mm,23.5
" 3,539 ",20130429,106.1,85.8,172.1,91.4  (36.0 in),76,55.2,26,9,75.8,105-173,105-L(82)-173,90-M(77)-173,55ȣ,260mm,25.7
" 3,540 ",20130429,102.6,93.4,186.5,85.4  (33.6 in),82,59.2,29.3,9.8,86.6,105-185,100-L(87)-185,85-M(82.3)-185,59ȣ,295mm,25.0
" 3,541 ",20130429,95.9,93,185.2,89.2  (35.1 in),81.6,57.4,28.1,13,82,95-185,100-L(87)-185,90-M(82.3)-185,57ȣ,285mm,23.9
" 3,542 ",20130429,91.8,84.5,168.8,76.5  (30.1 in),74.5,54.8,25.5,9.1,60,90-168,95-L(80)-168,75-M(74.8)-168,55ȣ,255mm,21.1
" 3,543 ",20130429,105.8,86.7,173.2,103.6  (40.8 in),76.1,60,26.9,9.3,87.8,105-173,105-L(82)-173,100-M(77)-173,60ȣ,270mm,29.2
" 3,544 ",20130429,94.5,86.3,173.5,75.9  (29.9 in),76.3,54.8,25.2,8.6,57.6,95-173,95-L(82)-173,75-M(77)-173,55ȣ,255mm,19.2
" 3,545 ",20130429,89.4,86.9,173.3,87.4  (34.4 in),76.4,54.8,26.2,8.9,57.2,90-173,90-M(82)-178,85-M(77)-173,55ȣ,265mm,19.0
" 3,546 ",20130429,104.3,87.9,176.2,87.9  (34.6 in),77.8,56.3,26.7,9.6,76.3,105-178,105-L(84)-178,90-M(79.2)-178,56ȣ,270mm,24.6
" 3,547 ",20130429,92.3,88.2,176.3,75.9  (29.9 in),77.6,54.9,27.4,9.1,58.9,90-178,95-L(84)-178,75-M(79.2)-178,55ȣ,275mm,19.0
" 3,548 ",20130429,100.7,85.5,172,88.9  (35.0 in),75.9,59,26.5,9.6,76.9,100-173,100-L(82)-173,90-M(77)-173,59ȣ,265mm,26.0
" 3,549 ",20130429,88.6,86.2,172.2,74.2  (29.2 in),75.8,56.4,25.1,8.6,61.2,90-173,90-M(80)-173,75-M(77)-173,56ȣ,255mm,20.7
" 3,550 ",20130429,95.4,85.5,170.2,79.8  (31.4 in),75.1,53.7,25.8,10,60.3,95-168,95-L(82)-173,80-M(74.8)-168,54ȣ,260mm,20.8
" 3,551 ",20130429,100.1,91.7,183,90.1  (35.5 in),80.7,59.5,28.5,10.2,77.3,100-185,100-L(87)-185,90-M(82.3)-185,59ȣ,285mm,23.1
" 3,552 ",20130429,114.7,90.9,182,107.1  (42.2 in),80.1,57.6,28.1,9.8,94.5,115-185,115-M(85)-185,105-M(82.3)-185,58ȣ,285mm,28.5
" 3,553 ",20130429,105,88.7,178.2,88.2  (34.7 in),78.7,55.5,25.8,8.5,75,105-178,105-L(84)-178,90-M(79.2)-178,55ȣ,260mm,23.6
" 3,554 ",20130429,94.1,81.7,163.7,75.0  (29.5 in),72.3,56,23.9,9.4,55.3,95-168,95-L(80)-168,75-M(74.8)-168,56ȣ,240mm,20.6
" 3,555 ",20130429,102.1,88.6,177.7,86.9  (34.2 in),78.5,55.8,26.1,9.8,78,100-178,100-L(84)-178,85-M(79.2)-178,56ȣ,265mm,24.7
" 3,556 ",20130429,81.5,85.7,171.8,72.4  (28.5 in),75.9,56.6,25.8,9,52.8,90-173,90-M(80)-173,70-M(77)-173,57ȣ,260mm,17.9
" 3,557 ",20130429,91,90,180.2,73.2  (28.8 in),79.6,59.3,27.1,9,70.3,90-178,90-M(85)-185,75-M(79.2)-178,59ȣ,275mm,21.7
" 3,558 ",20130429,88.9,87.6,175.3,86.7  (34.1 in),77.4,57.3,27.2,8.3,71.1,90-173,90-M(82)-178,85-M(77)-173,57ȣ,275mm,23.1
" 3,559 ",20130429,85.7,85.6,170.6,78.2  (30.8 in),75.1,55.2,26.2,7.5,47.5,90-173,90-M(80)-173,80-S(74)-173,55ȣ,265mm,16.3
" 3,560 ",20130429,105.7,89.9,178.9,98.7  (38.8 in),78.9,59.9,26.9,9.4,84.2,105-178,105-L(84)-178,100-M(79.2)-178,60ȣ,270mm,26.3
" 3,561 ",20130429,92,85,169.5,73.0  (28.7 in),74.7,54.4,25.7,9.3,57.8,90-168,95-L(82)-173,75-M(74.8)-168,54ȣ,260mm,20.1
" 3,562 ",20130429,96.8,91.3,182.7,87.7  (34.5 in),80.5,57.4,25.9,10.4,70.2,95-185,100-L(87)-185,90-M(82.3)-185,57ȣ,260mm,21.0
" 3,563 ",20130429,88.3,90.5,181.7,76.1  (30.0 in),79.9,57.5,27.1,9.6,56.5,90-178,90-M(85)-185,75-M(79.2)-178,58ȣ,275mm,16.8
" 3,564 ",20130429,103.4,94.7,189.4,84.9  (33.4 in),83.5,57.6,30,11.1,84.2,105-185,100-L(87)-185,85-M(82.3)-185,58ȣ,300mm,23.4
" 3,565 ",20130429,106.5,87,175.1,93.9  (37.0 in),77,59,27,11.6,82.6,105-173,105-L(84)-178,95-M(77)-173,59ȣ,270mm,27.0
" 3,566 ",20130429,89.5,86.5,172.8,76.8  (30.2 in),76,55,27.2,10.2,61.3,90-173,90-M(80)-173,75-M(77)-173,55ȣ,275mm,20.5
" 3,567 ",20130429,97.1,88.5,176.7,85.5  (33.7 in),77.7,58.1,26.2,8.7,71.5,95-178,95-L(84)-178,85-M(79.2)-178,58ȣ,265mm,22.9
" 3,568 ",20130429,99.3,87.7,176,87.6  (34.5 in),77.8,60,30.2,9.4,71.2,100-178,100-L(84)-178,90-M(79.2)-178,60ȣ,305mm,22.9
" 3,569 ",20130429,105.9,87.5,175,95.7  (37.7 in),77.1,59.1,25.8,9.9,76.2,105-173,105-L(84)-178,95-M(77)-173,59ȣ,260mm,24.9
" 3,570 ",20130429,92.8,86.5,173.2,78.3  (30.8 in),76.5,60.3,27.2,9,66.7,95-173,95-L(82)-173,80-M(77)-173,60ȣ,275mm,21.8
" 3,571 ",20130429,102.8,84.5,168.2,89.2  (35.1 in),74.3,56.8,25.6,9.2,74.1,105-168,100-L(80)-168,90-S(71.8)-168,57ȣ,260mm,26.2
" 3,572 ",20130429,85.8,85,170.6,76.0  (29.9 in),75.4,54.6,25.7,9.7,52.6,90-173,90-M(80)-173,75-M(74.8)-168,55ȣ,260mm,18.1
" 3,573 ",20130429,105.4,91.5,183.9,98.0  (38.6 in),81.2,58.7,29.7,9.6,86.3,105-185,105-M(85)-185,100-M(82.3)-185,59ȣ,300mm,25.5
" 3,574 ",20130429,105,85.2,170,94.0  (37.0 in),75,60.3,26.1,9.5,71.5,105-168,105-L(82)-173,95-M(77)-173,60ȣ,265mm,24.7
" 3,575 ",20130429,89.4,89.5,178.5,83.9  (33.0 in),78.9,57.3,26.1,7.5,53,90-178,90-M(82)-178,85-M(79.2)-178,57ȣ,265mm,16.6
" 3,576 ",20130429,95.8,85.8,171.3,82.4  (32.5 in),75.5,58.1,24.5,8.6,62.8,95-173,95-L(82)-173,80-S(74)-173,58ȣ,245mm,21.3
" 3,577 ",20130429,94.5,91.3,183.4,82.2  (32.4 in),80.6,58.5,27.4,10.7,73.2,95-185,95-M(85)-185,80-M(82.3)-185,58ȣ,275mm,21.8
" 3,578 ",20130429,87.4,82.2,163.7,69.0  (27.2 in),72.3,55.3,24.3,9.2,48.3,90-168,90-M(78)-168,75-M(74.8)-168,55ȣ,245mm,18.0
" 3,579 ",20130429,92.6,90.5,181.5,70.7  (27.8 in),80.2,57.7,27.3,8.8,67.2,95-178,95-M(85)-185,75-M(79.2)-178,58ȣ,275mm,20.4
" 3,580 ",20130429,100.2,86.1,171.7,86.7  (34.1 in),75.9,57,24.8,10.7,68.8,100-173,100-L(82)-173,85-M(77)-173,57ȣ,250mm,23.3
" 3,581 ",20130429,85.9,84.3,167.8,74.9  (29.5 in),74.1,57.5,25.2,9.6,47.9,90-168,90-M(78)-168,75-M(74.8)-168,58ȣ,255mm,17.0
" 3,582 ",20130429,113,84.6,168.5,99.5  (39.2 in),74,61.1,25.6,10.1,88.2,110-168,115-M(80)-173,95-S(71.8)-168,61ȣ,260mm,31.1
" 3,583 ",20130429,111.8,86.4,172.1,97.9  (38.5 in),76,54.9,26.1,9.2,82,110-173,110-M(80)-173,100-M(77)-173,55ȣ,265mm,27.7
" 3,584 ",20130429,96.7,86.9,173.1,80.2  (31.6 in),76.1,54.9,26.1,10.1,71.9,95-173,95-L(82)-173,80-M(77)-173,55ȣ,265mm,24.0
" 3,585 ",20130429,92.2,89.2,179.2,70.5  (27.8 in),79,57.9,26.1,8.9,62.3,90-178,95-L(84)-178,75-M(79.2)-178,58ȣ,265mm,19.4
" 3,586 ",20130429,109.5,84.2,167.7,96.9  (38.2 in),73.9,55.1,24.2,8.8,81.7,110-168,110-M(78)-168,95-S(71.8)-168,55ȣ,245mm,29.1
" 3,587 ",20130429,101.9,92,184.5,96.9  (38.1 in),81.3,62.3,29.5,9.4,91.7,100-185,100-L(87)-185,95-M(82.3)-185,62ȣ,295mm,26.9
" 3,588 ",20130429,95.8,82.1,165,83.6  (32.9 in),72.8,59.5,27.3,9.4,72,95-168,95-L(80)-168,85-S(71.8)-168,59ȣ,275mm,26.4
" 3,589 ",20130429,88.1,89.7,179.7,77.7  (30.6 in),79.3,53.3,26.4,8.3,60.7,90-178,90-M(85)-185,80-M(79.2)-178,53ȣ,265mm,18.8
" 3,590 ",20130429,108.5,87.8,174.8,94.1  (37.1 in),77.1,55.4,24.5,10.4,91.6,110-173,105-L(84)-178,95-M(77)-173,55ȣ,245mm,30.0
" 3,591 ",20130429,86.9,85.7,171,71.1  (28.0 in),75.4,54.8,25,9.4,50.7,90-173,90-M(80)-173,70-M(77)-173,55ȣ,250mm,17.3
" 3,592 ",20130429,100.5,88.7,176.7,85.4  (33.6 in),77.9,57.9,27.4,10.8,71.9,100-178,100-L(84)-178,85-M(79.2)-178,58ȣ,275mm,23.0
" 3,593 ",20130429,90.8,85.6,171.3,74.8  (29.4 in),75.4,54.3,26,8.3,58.2,90-173,95-L(82)-173,75-M(77)-173,54ȣ,260mm,19.8
" 3,594 ",20130429,100,87.8,174.8,79.6  (31.3 in),77.1,58.8,25.4,8.3,70.4,100-173,100-L(84)-178,80-M(77)-173,59ȣ,255mm,23.1
" 3,595 ",20130429,87.5,80.7,160.4,82.5  (32.5 in),70.7,57.1,25,9.8,58.3,90-168,90-M(78)-168,85-S(71.8)-168,57ȣ,250mm,22.7
" 3,596 ",20130429,111.2,84.9,169.3,97.9  (38.5 in),74.5,56.3,25,8.3,83.4,110-168,110-M(80)-173,95-S(71.8)-168,56ȣ,250mm,29.1
" 3,597 ",20130429,95.4,88.6,176.5,83.0  (32.7 in),77.7,57,27.7,9.9,63.5,95-178,95-L(84)-178,85-S(76.2)-178,57ȣ,280mm,20.4
" 3,598 ",20130429,107.8,87.6,175.6,99.1  (39.0 in),77.6,56.8,26.7,10.9,85.5,110-178,105-L(84)-178,100-M(77)-173,57ȣ,270mm,27.7
" 3,599 ",20130429,99.7,83.7,166.8,86.5  (34.1 in),73.4,59.1,25,9.9,74.4,100-168,100-L(80)-168,85-M(74.8)-168,59ȣ,250mm,26.4
" 3,600 ",20130429,83.1,84.9,170.4,69.3  (27.3 in),75.2,56.9,25.3,7.5,49.7,90-168,90-M(80)-173,70-M(77)-173,57ȣ,255mm,17.1
" 3,601 ",20130429,90.1,86.3,171.8,82.0  (32.3 in),75.8,59,27.5,8.1,58.1,90-173,90-M(80)-173,80-M(77)-173,59ȣ,275mm,19.7
" 3,602 ",20130429,103.7,88.6,176.5,93.1  (36.7 in),77.6,55.9,26.9,10.3,79.2,105-178,105-L(84)-178,95-M(79.2)-178,56ȣ,270mm,25.4
" 3,603 ",20130429,99.2,87.2,175,80.1  (31.6 in),77.3,57.6,25.7,8.9,66.4,100-173,100-L(84)-178,80-M(77)-173,58ȣ,260mm,21.5
" 3,604 ",20130429,94.5,88.7,177,81.3  (32.0 in),77.8,57.8,25.6,10.4,62.9,95-178,95-L(84)-178,80-M(79.2)-178,58ȣ,260mm,20.1
" 3,605 ",20130429,93,85.8,172.6,81.1  (31.9 in),75.8,56.5,26.5,9.4,66.6,95-173,95-L(82)-173,80-M(77)-173,56ȣ,265mm,22.4
" 3,606 ",20130429,90.6,85.8,170.9,72.5  (28.5 in),75.5,57.9,25.3,9.2,54,90-173,95-L(82)-173,75-M(77)-173,58ȣ,255mm,18.5
" 3,607 ",20130429,90.4,86.2,172.9,89.0  (35.0 in),76,54.9,25.9,10.3,67.3,90-173,90-M(80)-173,90-M(77)-173,55ȣ,260mm,22.5
" 3,608 ",20130429,88.8,84.7,168.9,79.3  (31.2 in),74.3,56.9,26.3,9.4,53.3,90-168,90-M(80)-173,80-M(74.8)-168,57ȣ,265mm,18.6
" 3,609 ",20130429,99.9,85.6,172,94.2  (37.1 in),75.6,56.7,25.6,10.2,78,100-173,100-L(82)-173,95-M(77)-173,57ȣ,260mm,26.3
" 3,610 ",20130429,100.7,87.7,175.2,89.2  (35.1 in),77.1,56.9,27.4,8.9,76.3,100-173,100-L(84)-178,90-M(77)-173,57ȣ,275mm,24.8
" 3,611 ",20130429,91.1,88,176.2,75.3  (29.6 in),77.6,53.5,25.7,8.8,60.1,90-178,95-L(84)-178,75-M(79.2)-178,53ȣ,260mm,19.3
" 3,612 ",20130429,100.6,88.3,176.1,85.1  (33.5 in),77.7,60.2,25.9,9.7,76.7,100-178,100-L(84)-178,85-S(76.2)-178,60ȣ,260mm,24.8
" 3,613 ",20130429,86.3,84.5,168.6,69.3  (27.3 in),74.3,55.3,24.9,9.7,55.5,90-168,90-M(80)-173,70-M(77)-173,55ȣ,250mm,19.6
" 3,614 ",20130429,87.6,84.5,168.5,70.4  (27.7 in),74.2,57.8,24.2,9.9,57.3,90-168,90-M(80)-173,75-M(74.8)-168,58ȣ,245mm,20.2
" 3,615 ",20130429,87.1,83.3,167.2,70.5  (27.8 in),73.8,56.5,24.5,9.1,51.4,90-168,90-M(78)-168,75-M(74.8)-168,57ȣ,245mm,18.4
" 3,616 ",20130429,92.9,90.9,181.7,80.3  (31.6 in),80,58.7,27.6,8.4,59.6,95-185,95-M(85)-185,80-M(79.2)-178,59ȣ,280mm,18.2
" 3,617 ",20130429,110.9,88.1,176.5,102.7  (40.4 in),77.9,55.8,28.9,8.5,98.7,110-178,110-M(82)-178,105-M(79.2)-178,56ȣ,290mm,31.7
" 3,618 ",20130429,84.6,86.9,174.2,77.9  (30.7 in),76.9,56.1,26.4,8.3,54.2,90-173,90-M(82)-178,80-M(77)-173,56ȣ,265mm,17.7
" 3,619 ",20130429,111.2,89.9,179.2,101.3  (39.9 in),78.9,61,27.8,9.5,97.4,110-178,110-M(85)-185,100-M(79.2)-178,61ȣ,280mm,30.3
" 3,620 ",20130429,97.2,83.5,166.8,85.1  (33.5 in),73.4,56.1,25.1,9.8,67,95-168,95-L(80)-168,85-M(74.8)-168,56ȣ,255mm,24.0
" 3,621 ",20130429,94.5,86.1,172.1,79.9  (31.5 in),75.9,58.1,26.6,9.1,60.3,95-173,95-L(82)-173,80-M(77)-173,58ȣ,270mm,20.4
" 3,622 ",20130429,88.7,84.5,169.8,79.8  (31.4 in),74.9,53,24.3,8.3,61.2,90-168,90-M(80)-173,80-M(74.8)-168,53ȣ,245mm,21.2
" 3,623 ",20130429,87.1,89,177.3,90.6  (35.7 in),77.9,52.8,25.9,8,58.1,90-178,90-M(82)-178,90-M(79.2)-178,53ȣ,260mm,18.5
